system,latency,accuracy,diameter
F1,0.002,0.9393939393939394,0.295001479725973
F1,0.002,0.9444444444444444,0.28051476909852474
F1,0.002,0.9494949494949496,0.26622304148987963
F1,0.002,0.9595959595959596,0.23822606432932777
F1,0.002,0.9545454545454546,0.2521221521490549
F1,0.002,1.0,0.22052512189095375
F1,0.002,0.9646464646464648,0.23049120530804124
F1,0.002,0.9696969696969697,0.228587988593431
F1,0.002,0.9747474747474748,0.22688743314109525
F1,0.0029999999999999996,0.5,16.61422872440543
F1,0.0029999999999999996,0.5050505050505051,15.405808663901698
F1,0.0029999999999999996,0.51010101010101,14.285518976145426
F1,0.002,0.9797979797979799,0.22535659931215787
F1,0.0029999999999999996,0.5151515151515151,13.24688603986505
F1,0.002,0.9848484848484849,0.22396804937111786
F1,0.002,0.98989898989899,0.2227070673486247
F1,0.0029999999999999996,0.5202020202020202,12.283916522899426
F1,0.0029999999999999996,0.5252525252525253,11.391061330018339
F1,0.002,0.994949494949495,0.22156290039954593
F1,0.0029999999999999996,0.5303030303030303,10.563182291171666
F1,0.0029999999999999996,0.5404040404040404,9.083672262173867
F1,0.0029999999999999996,0.5353535353535354,9.795521379159677
F1,0.0029999999999999996,0.5454545454545454,8.423554011813582
F1,0.0029999999999999996,0.5505050505050505,7.8113868011456065
F1,0.0029999999999999996,0.5555555555555556,7.243669440234363
F1,0.0029999999999999996,0.5606060606060606,6.717158608418855
F1,0.0029999999999999996,0.5656565656565656,6.228849653529446
F1,0.0029999999999999996,0.5707070707070707,5.775958838296889
F1,0.0029999999999999996,0.5757575757575758,5.355906923475255
F1,0.0029999999999999996,0.5808080808080808,4.966303985744161
F1,0.0029999999999999996,0.5858585858585859,4.604935376329209
F1,0.0029999999999999996,0.5909090909090909,4.269748733538045
F1,0.0029999999999999996,0.595959595959596,3.95884196909981
F1,0.0029999999999999996,0.601010101010101,3.67045215436477
F1,0.0029999999999999996,0.6060606060606061,3.402945238107946
F1,0.0029999999999999996,0.6111111111111112,3.1548065329252766
F1,0.0029999999999999996,0.6161616161616161,2.9315850013775506
F1,0.0029999999999999996,0.6212121212121212,2.7727709520738326
F1,0.0029999999999999996,0.6262626262626263,2.64256272048129
F1,0.0029999999999999996,0.6313131313131313,2.528391531419467
F1,0.0029999999999999996,0.6363636363636364,2.425423648217146
F1,0.0029999999999999996,0.6414141414141414,2.3310282399452533
F1,0.0029999999999999996,0.6464646464646464,2.2435569366691985
F1,0.0029999999999999996,0.6515151515151515,2.1618533319410678
F1,0.0029999999999999996,0.6565656565656566,2.0850881402129713
F1,0.0029999999999999996,0.6616161616161617,2.012618337244962
F1,0.0029999999999999996,0.6666666666666667,1.9439351191887138
F1,0.0029999999999999996,0.6717171717171717,1.8786343641125662
F1,0.0029999999999999996,0.6767676767676768,1.816395650157236
F1,0.0029999999999999996,0.6868686868686869,1.699997459177383
F1,0.0029999999999999996,0.6818181818181819,1.7569281540957515
F1,0.0029999999999999996,0.6919191919191919,1.645403096842198
F1,0.0029999999999999996,0.696969696969697,1.592980374794601
F1,0.0029999999999999996,0.702020202020202,1.5425628006335799
F1,0.0029999999999999996,0.7070707070707071,1.4940127082389043
F1,0.0029999999999999996,0.7121212121212122,1.44721683627349
F1,0.0029999999999999996,0.7171717171717171,1.4020704595851838
F1,0.0029999999999999996,0.7272727272727273,1.316347469336391
F1,0.0029999999999999996,0.7222222222222222,1.3584769667420569
F1,0.0029999999999999996,0.7323232323232324,1.275600436739426
F1,0.0029999999999999996,0.7424242424242424,1.1979623668883106
F1,0.0029999999999999996,0.7373737373737375,1.2361613498203867
F1,0.0029999999999999996,0.7474747474747475,1.160963510438017
F1,0.0029999999999999996,0.7525252525252526,1.1250967040872837
F1,0.0029999999999999996,0.7575757575757576,1.0903024272864912
F1,0.0029999999999999996,0.7626262626262627,1.0565446646434686
F1,0.0029999999999999996,0.7676767676767677,1.023791550675964
F1,0.0029999999999999996,0.7727272727272727,0.9919847506837803
F1,0.0029999999999999996,0.7777777777777778,0.9610914561513433
F1,0.0029999999999999996,0.7828282828282829,0.9310950867242055
F1,0.0029999999999999996,0.7878787878787878,0.9019580540404775
F1,0.0029999999999999996,0.7929292929292929,0.8736508690633844
F1,0.0029999999999999996,0.797979797979798,0.8461527823365383
F1,0.0029999999999999996,0.803030303030303,0.8194449110094426
F1,0.0029999999999999996,0.8080808080808082,0.793509564344213
F1,0.0029999999999999996,0.8131313131313131,0.7683384282274318
F1,0.0029999999999999996,0.8181818181818182,0.7439199016908771
F1,0.0029999999999999996,0.8232323232323233,0.7202325735211269
F1,0.0029999999999999996,0.8282828282828283,0.6972626955226112
F1,0.0029999999999999996,0.8333333333333334,0.6749708097209369
F1,0.0029999999999999996,0.8383838383838385,0.6533114441509983
F1,0.0029999999999999996,0.8434343434343434,0.6322244861910413
F1,0.0029999999999999996,0.8484848484848485,0.6116545549884439
F1,0.0029999999999999996,0.8535353535353536,0.5915735654182857
F1,0.0029999999999999996,0.8585858585858586,0.5719171812915979
F1,0.0029999999999999996,0.8636363636363636,0.5526750358279238
F1,0.0029999999999999996,0.8686868686868687,0.5338136127810936
F1,0.0029999999999999996,0.8737373737373737,0.5153051063558259
F1,0.0029999999999999996,0.8787878787878789,0.4971293556249431
F1,0.0029999999999999996,0.8838383838383839,0.47927726048210445
F1,0.0029999999999999996,0.893939393939394,0.44448385543066105
F1,0.0029999999999999996,0.8888888888888888,0.46173829378631287
F1,0.0029999999999999996,0.9090909090909092,0.3943404115915696
F1,0.0029999999999999996,0.9040404040404041,0.4107874283633203
F1,0.0029999999999999996,0.898989898989899,0.4274951009306237
F1,0.0029999999999999996,0.9141414141414141,0.3781171182261851
F1,0.0029999999999999996,0.9191919191919192,0.3621729261462768
F1,0.0029999999999999996,0.9292929292929293,0.3309396176024352
F1,0.0029999999999999996,0.9343434343434344,0.3156578250074323
F1,0.0029999999999999996,0.9242424242424243,0.3464346810168475
F1,0.0029999999999999996,0.9444444444444444,0.2857450798424351
F1,0.0029999999999999996,0.9393939393939394,0.3005939420982826
F1,0.0029999999999999996,0.9494949494949496,0.27109639087402615
F1,0.0029999999999999996,0.9545454545454546,0.2566626684261634
F1,0.0029999999999999996,0.9595959595959596,0.2424152086613648
F1,0.0029999999999999996,1.0,0.2215521395203165
F1,0.0029999999999999996,0.9646464646464648,0.2316204345449874
F1,0.0029999999999999996,0.9696969696969697,0.22969412032762176
F1,0.0029999999999999996,0.9747474747474748,0.22797007283261028
F1,0.0029999999999999996,0.9848484848484849,0.22501260055266176
F1,0.0029999999999999996,0.9797979797979799,0.2264156117702297
F1,0.003999999999999999,0.5,17.70744068113301
F1,0.003999999999999999,0.5050505050505051,16.414691628109033
F1,0.0029999999999999996,0.98989898989899,0.22374151129680322
F1,0.003999999999999999,0.51010101010101,15.216384860216731
F1,0.003999999999999999,0.5151515151515151,14.105587564678595
F1,0.0029999999999999996,0.994949494949495,0.22259166402950864
F1,0.003999999999999999,0.5202020202020202,13.0758796464503
F1,0.003999999999999999,0.5252525252525253,12.121315466266145
F1,0.003999999999999999,0.5303030303030303,11.23638846231139
F1,0.003999999999999999,0.5353535353535354,10.41599843597891
F1,0.003999999999999999,0.5404040404040404,9.655421299051334
F1,0.003999999999999999,0.5454545454545454,8.950281095221616
F1,0.003999999999999999,0.5505050505050505,8.296524123230032
F1,0.003999999999999999,0.5555555555555556,7.690395002145717
F1,0.003999999999999999,0.5606060606060606,7.128414531544618
F1,0.003999999999999999,0.5707070707070707,6.124242290619028
F1,0.003999999999999999,0.5656565656565656,6.607359210614053
F1,0.003999999999999999,0.5757575757575758,5.676296244766831
F1,0.003999999999999999,0.5808080808080808,5.260956548366155
F1,0.003999999999999999,0.5858585858585859,4.875846670352951
F1,0.003999999999999999,0.5909090909090909,4.518764184801187
F1,0.003999999999999999,0.595959595959596,4.187667918000528
F1,0.003999999999999999,0.601010101010101,3.8806660531115478
F1,0.003999999999999999,0.6111111111111112,3.332059806071134
F1,0.003999999999999999,0.6060606060606061,3.596005120342708
F1,0.003999999999999999,0.6212121212121212,2.8874944065119923
F1,0.003999999999999999,0.6161616161616161,3.0873235193860933
F1,0.003999999999999999,0.6262626262626263,2.7413908452669435
F1,0.003999999999999999,0.6313131313131313,2.617204436998163
F1,0.003999999999999999,0.6363636363636364,2.5068613801562343
F1,0.003999999999999999,0.6414141414141414,2.406618916726841
F1,0.003999999999999999,0.6464646464646464,2.3143091368609348
F1,0.003999999999999999,0.6515151515151515,2.228482648840477
F1,0.003999999999999999,0.6565656565656566,2.148104520194914
F1,0.003999999999999999,0.6616161616161617,2.0724539907866126
F1,0.003999999999999999,0.6666666666666667,2.000896863705935
F1,0.003999999999999999,0.6717171717171717,1.933001835326891
F1,0.003999999999999999,0.6767676767676768,1.8683706678877035
F1,0.003999999999999999,0.6818181818181819,1.806706396828571
F1,0.003999999999999999,0.702020202020202,1.5849177993948504
F1,0.003999999999999999,0.6919191919191919,1.6912278677791543
F1,0.003999999999999999,0.696969696969697,1.6370164253612325
F1,0.003999999999999999,0.6868686868686869,1.7477276371895458
F1,0.003999999999999999,0.7070707070707071,1.5347710628417761
F1,0.003999999999999999,0.7121212121212122,1.4864711393040857
F1,0.003999999999999999,0.7171717171717171,1.4398994624005648
F1,0.003999999999999999,0.7222222222222222,1.3949298969312336
F1,0.003999999999999999,0.7272727272727273,1.3514989674533584
F1,0.003999999999999999,0.7323232323232324,1.3095075178680944
F1,0.003999999999999999,0.7373737373737375,1.268853988200862
F1,0.003999999999999999,0.7424242424242424,1.2295407966138545
F1,0.003999999999999999,0.7474747474747475,1.1914378244740935
F1,0.003999999999999999,0.7525252525252526,1.1544917074185297
F1,0.003999999999999999,0.7575757575757576,1.118693057663177
F1,0.003999999999999999,0.7676767676767677,1.0502475709152121
F1,0.003999999999999999,0.7626262626262627,1.0839637440567689
F1,0.003999999999999999,0.7727272727272727,1.0175162351766924
F1,0.003999999999999999,0.7828282828282829,0.9548985291778641
F1,0.003999999999999999,0.7777777777777778,0.9857579740671498
F1,0.003999999999999999,0.7878787878787878,0.924918580700866
F1,0.003999999999999999,0.797979797979798,0.8675241615524814
F1,0.003999999999999999,0.7929292929292929,0.8958179211906698
F1,0.003999999999999999,0.803030303030303,0.8400755662071107
F1,0.003999999999999999,0.8080808080808082,0.8134030204395829
F1,0.003999999999999999,0.8131313131313131,0.7875166768755889
F1,0.003999999999999999,0.8181818181818182,0.7624097126474274
F1,0.003999999999999999,0.8232323232323233,0.738054982515453
F1,0.003999999999999999,0.8333333333333334,0.6915070177886301
F1,0.003999999999999999,0.8282828282828283,0.7144331711400697
F1,0.003999999999999999,0.8383838383838385,0.669215610809277
F1,0.003999999999999999,0.8434343434343434,0.647540073955115
F1,0.003999999999999999,0.8585858585858586,0.5855111230730378
F1,0.003999999999999999,0.8484848484848485,0.626385027807359
F1,0.003999999999999999,0.8535353535353536,0.6057193162408455
F1,0.003999999999999999,0.8636363636363636,0.5657278488128599
F1,0.003999999999999999,0.8686868686868687,0.5463356681417286
F1,0.003999999999999999,0.8737373737373737,0.5273005034157565
F1,0.003999999999999999,0.8787878787878789,0.5085982693713524
F1,0.003999999999999999,0.8838383838383839,0.49026887133162855
F1,0.003999999999999999,0.8888888888888888,0.4722181088507384
F1,0.003999999999999999,0.893939393939394,0.4544850648263275
F1,0.003999999999999999,0.898989898989899,0.43703401887988724
F1,0.003999999999999999,0.9040404040404041,0.4198587040720827
F1,0.003999999999999999,0.9090909090909092,0.40295051275424176
F1,0.003999999999999999,0.9141414141414141,0.3863071390570942
F1,0.003999999999999999,0.9191919191919192,0.3698905603516123
F1,0.003999999999999999,0.9242424242424243,0.35375652377237393
F1,0.003999999999999999,0.9292929292929293,0.33779946534439226
F1,0.003999999999999999,0.9343434343434344,0.32214326506656393
F1,0.003999999999999999,0.9393939393939394,0.30666639987805855
F1,0.003999999999999999,0.9444444444444444,0.2914159505570545
F1,0.003999999999999999,0.9494949494949496,0.27640418763696384
F1,0.003999999999999999,0.9545454545454546,0.26154827088932303
F1,0.003999999999999999,0.9595959595959596,0.24698009751421357
F1,0.003999999999999999,1.0,0.22264115281281213
F1,0.003999999999999999,0.9646464646464648,0.23279824807354127
F1,0.003999999999999999,0.9696969696969697,0.23084731214528095
F1,0.003999999999999999,0.9747474747474748,0.2290998734936315
F1,0.004999999999999999,0.5,18.94843933231281
F1,0.004999999999999999,0.5050505050505051,17.559683312274412
F1,0.003999999999999999,0.9797979797979799,0.22752687901598695
F1,0.003999999999999999,0.9848484848484849,0.22610716602886133
F1,0.003999999999999999,0.98989898989899,0.22482999865869935
F1,0.003999999999999999,0.994949494949495,0.22367777771501582
F1,0.004999999999999999,0.51010101010101,16.272565876626633
F1,0.004999999999999999,0.5202020202020202,13.973971744371877
F1,0.004999999999999999,0.5252525252525253,12.949190747665297
F1,0.004999999999999999,0.5151515151515151,15.079630874827902
F1,0.004999999999999999,0.5303030303030303,11.999361253570322
F1,0.004999999999999999,0.5353535353535354,11.118992834544773
F1,0.004999999999999999,0.5454545454545454,9.546667143892618
F1,0.004999999999999999,0.5505050505050505,8.845631204606963
F1,0.004999999999999999,0.5404040404040404,10.30299896767035
F1,0.004999999999999999,0.5555555555555556,8.19584573840712
F1,0.004999999999999999,0.5656565656565656,7.035307892585668
F1,0.004999999999999999,0.5606060606060606,7.593562383452132
F1,0.004999999999999999,0.5707070707070707,6.517863829130614
F1,0.004999999999999999,0.5808080808080808,5.593695911977362
F1,0.004999999999999999,0.5858585858585859,5.1816469505281315
F1,0.004999999999999999,0.5909090909090909,4.799727178373265
F1,0.004999999999999999,0.5757575757575758,6.038247771250072
F1,0.004999999999999999,0.6060606060606061,3.8135369038561397
F1,0.004999999999999999,0.595959595959596,4.445736670818815
F1,0.004999999999999999,0.601010101010101,4.117636501556562
F1,0.004999999999999999,0.6111111111111112,3.531686307807621
F1,0.004999999999999999,0.6161616161616161,3.2711120564376666
F1,0.004999999999999999,0.6212121212121212,3.0310175274525633
F1,0.004999999999999999,0.6313131313131313,2.7191146152152994
F1,0.004999999999999999,0.6262626262626263,2.857068684077392
F1,0.004999999999999999,0.6363636363636364,2.599372832788674
F1,0.004999999999999999,0.6464646464646464,2.393885878709183
F1,0.004999999999999999,0.6515151515151515,2.303175634941888
F1,0.004999999999999999,0.6414141414141414,2.491979109092533
F1,0.004999999999999999,0.6565656565656566,2.2186401195094563
F1,0.004999999999999999,0.6616161616161617,2.1392865532530743
F1,0.004999999999999999,0.6717171717171717,1.9935901110690093
F1,0.004999999999999999,0.6666666666666667,2.0644713575761777
F1,0.004999999999999999,0.6767676767676768,1.9262809322249237
F1,0.004999999999999999,0.6868686868686869,1.800848663928674
F1,0.004999999999999999,0.6919191919191919,1.7422247667580406
F1,0.004999999999999999,0.6818181818181819,1.8621320270938875
F1,0.004999999999999999,0.696969696969697,1.686018997526776
F1,0.004999999999999999,0.702020202020202,1.6320197892021484
F1,0.004999999999999999,0.7070707070707071,1.5801190741749702
F1,0.004999999999999999,0.7121212121212122,1.5301522928447273
F1,0.004999999999999999,0.7171717171717171,1.481964132426655
F1,0.004999999999999999,0.7222222222222222,1.4354711564226388
F1,0.004999999999999999,0.7373737373737375,1.305297291109256
F1,0.004999999999999999,0.7323232323232324,1.3472461947056162
F1,0.004999999999999999,0.7272727272727273,1.390612008716213
F1,0.004999999999999999,0.7424242424242424,1.2646944514516467
F1,0.004999999999999999,0.7474747474747475,1.2253721062068623
F1,0.004999999999999999,0.7525252525252526,1.1872696734464554
F1,0.004999999999999999,0.7575757575757576,1.1503312766663152
F1,0.004999999999999999,0.7626262626262627,1.1145054664304006
F1,0.004999999999999999,0.7676767676767677,1.0797449424141488
F1,0.004999999999999999,0.7828282828282829,0.9814384055982674
F1,0.004999999999999999,0.7777777777777778,1.013249611829141
F1,0.004999999999999999,0.7727272727272727,1.0460062731858497
F1,0.004999999999999999,0.7878787878787878,0.9505390977659133
F1,0.004999999999999999,0.797979797979798,0.8914158850420267
F1,0.004999999999999999,0.7929292929292929,0.9205453597794493
F1,0.004999999999999999,0.803030303030303,0.8631187604702075
F1,0.004999999999999999,0.8080808080808082,0.8356291997400964
F1,0.004999999999999999,0.8131313131313131,0.8089566825684285
F1,0.004999999999999999,0.8181818181818182,0.7830820214672876
F1,0.004999999999999999,0.8232323232323233,0.7579702953188184
F1,0.004999999999999999,0.8333333333333334,0.7099788430643919
F1,0.004999999999999999,0.8282828282828283,0.7336275052224586
F1,0.004999999999999999,0.8383838383838385,0.687020418733697
F1,0.004999999999999999,0.8434343434343434,0.6646569827519444
F1,0.004999999999999999,0.8484848484848485,0.6428456513995664
F1,0.004999999999999999,0.8535353535353536,0.6215403228195101
F1,0.004999999999999999,0.8636363636363636,0.5802755278511528
F1,0.004999999999999999,0.8585858585858586,0.6006913775871372
F1,0.004999999999999999,0.8686868686868687,0.5603024488059525
F1,0.004999999999999999,0.8787878787878789,0.5214198399851403
F1,0.004999999999999999,0.8737373737373737,0.540660362760647
F1,0.004999999999999999,0.8838383838383839,0.5024887053443449
F1,0.004999999999999999,0.8888888888888888,0.48391249975508455
F1,0.004999999999999999,0.893939393939394,0.46560159018697206
F1,0.004999999999999999,0.898989898989899,0.447656531937198
F1,0.004999999999999999,0.9040404040404041,0.42991956302332324
F1,0.004999999999999999,0.9090909090909092,0.41253602449321436
F1,0.004999999999999999,0.9191919191919192,0.3784455766484919
F1,0.004999999999999999,0.9141414141414141,0.39538844433374515
F1,0.004999999999999999,0.9242424242424243,0.361865015480945
F1,0.004999999999999999,0.9292929292929293,0.3454643508704331
F1,0.004999999999999999,0.9343434343434344,0.32926375182593115
F1,0.004999999999999999,0.9393939393939394,0.3134019223044681
F1,0.004999999999999999,0.9444444444444444,0.297706327806915
F1,0.004999999999999999,0.9494949494949496,0.2821869691990495
F1,0.004999999999999999,0.9545454545454546,0.267010442227965
F1,0.004999999999999999,0.9595959595959596,0.2519875815422019
F1,0.004999999999999999,1.0,0.22379734116916492
F1,0.004999999999999999,0.9646464646464648,0.23713139739018674
F1,0.004999999999999999,0.9696969696969697,0.2320606904917468
F1,0.004999999999999999,0.9747474747474748,0.23028625883230933
F1,0.004999999999999999,0.9797979797979799,0.22869123304194372
F1,0.004999999999999999,0.9848484848484849,0.22725980511280797
F1,0.005999999999999999,0.5,20.455670466806115
F1,0.004999999999999999,0.98989898989899,0.22597353096280262
F1,0.005999999999999999,0.51010101010101,17.553509091791216
F1,0.004999999999999999,0.994949494949495,0.22482576333343016
F1,0.005999999999999999,0.5050505050505051,18.94932738314102
F1,0.005999999999999999,0.5151515151515151,16.260107919779212
