latency,accuracy,system,diameter
0.085,0.9200000000000004,CC,5.807196721799073
0.085,0.9300000000000004,F1,2.195724641165409
0.085,0.9300000000000004,CC,5.80363113968604
0.085,0.9400000000000004,F1,2.1945367625939234
0.085,0.9400000000000004,CC,5.800540968521389
0.085,0.9500000000000004,F1,2.1935316345718974
0.085,0.9500000000000004,CC,5.797926208305157
0.085,0.9600000000000004,F1,2.192709257099331
0.085,0.9600000000000004,CC,5.795786859037335
0.085,0.9700000000000004,F1,2.192069630176224
0.085,0.9700000000000004,CC,5.794122920717911
0.085,0.9800000000000004,F1,2.191612753802577
0.085,0.9800000000000004,CC,5.792934393346904
0.085,0.9900000000000004,F1,2.1913386279783857
0.085,0.9900000000000004,CC,5.792221276924288
0.08600000000000001,0.5,F1,2.4220906130509974
0.08600000000000001,0.5,CC,6.38016638606323
0.08600000000000001,0.51,F1,2.412904609143272
0.08600000000000001,0.51,CC,6.356414378292193
0.08600000000000001,0.52,F1,2.4039041810720647
0.08600000000000001,0.52,CC,6.333142209061958
0.08600000000000001,0.53,F1,2.395089328837379
0.08600000000000001,0.53,CC,6.310349878372573
0.08600000000000001,0.54,F1,2.3864600524392117
0.08600000000000001,0.54,CC,6.288037386224012
0.08600000000000001,0.55,F1,2.3780163518775623
0.08600000000000001,0.55,CC,6.266204732616284
0.08600000000000001,0.56,F1,2.3697582271524347
0.08600000000000001,0.56,CC,6.24485191754939
0.08600000000000001,0.5700000000000001,F1,2.361685678263825
0.08600000000000001,0.5700000000000001,CC,6.2239789410233115
0.08600000000000001,0.5800000000000001,F1,2.3537987052117373
0.08600000000000001,0.5800000000000001,CC,6.203585803038074
0.08600000000000001,0.5900000000000001,F1,2.3460973079961676
0.08600000000000001,0.5900000000000001,CC,6.183672503593648
0.08600000000000001,0.6000000000000001,F1,2.3385814866171195
0.08600000000000001,0.6000000000000001,CC,6.1642390426900775
0.08600000000000001,0.6100000000000001,F1,2.3312512410745896
0.08600000000000001,0.6100000000000001,CC,6.145285420327319
0.08600000000000001,0.6200000000000001,F1,2.3241065713685813
0.08600000000000001,0.6200000000000001,CC,6.126811636505387
0.08600000000000001,0.6300000000000001,F1,2.3171474774990912
0.08600000000000001,0.6300000000000001,CC,6.108817691224289
0.08600000000000001,0.6400000000000001,F1,2.3103739594661192
0.08600000000000001,0.6400000000000001,CC,6.091303584484024
0.08600000000000001,0.6500000000000001,F1,2.303786017269669
0.08600000000000001,0.6500000000000001,CC,6.074269316284585
0.08600000000000001,0.6600000000000001,F1,2.2973836509097367
0.08600000000000001,0.6600000000000001,CC,6.0577148866259805
0.08600000000000001,0.6700000000000002,F1,2.291166860386326
0.08600000000000001,0.6700000000000002,CC,6.041640295508209
0.08600000000000001,0.6800000000000002,F1,2.2851356456994374
0.08600000000000001,0.6800000000000002,CC,6.026045542931243
0.08600000000000001,0.6900000000000002,F1,2.279290006849063
0.08600000000000001,0.6900000000000002,CC,6.0109306288951245
0.08600000000000001,0.7000000000000002,F1,2.273629943835214
0.08600000000000001,0.7000000000000002,CC,5.996295553399833
0.08600000000000001,0.7100000000000002,F1,2.2681554566578797
0.08600000000000001,0.7100000000000002,CC,5.982140316445374
0.08600000000000001,0.7200000000000002,F1,2.262866545317067
0.08600000000000001,0.7200000000000002,CC,5.968464918031742
0.08600000000000001,0.7300000000000002,F1,2.257763209812776
0.08600000000000001,0.7300000000000002,CC,5.956209967006224
0.08600000000000001,0.7400000000000002,F1,2.252845450145003
0.08600000000000001,0.7400000000000002,CC,5.944409472687923
0.08600000000000001,0.7500000000000002,F1,2.248113266313748
0.08600000000000001,0.7500000000000002,CC,5.933054280041979
0.08600000000000001,0.7600000000000002,F1,2.243566658319015
0.08600000000000001,0.7600000000000002,CC,5.922144389068443
0.08600000000000001,0.7700000000000002,F1,2.2392056261608033
0.08600000000000001,0.7700000000000002,CC,5.911679799767292
0.08600000000000001,0.7800000000000002,F1,2.2350301698391064
0.08600000000000001,0.7800000000000002,CC,5.901660512138527
0.08600000000000001,0.7900000000000003,F1,2.2310402893539347
0.08600000000000001,0.7900000000000003,CC,5.892086526182155
0.08600000000000001,0.8000000000000003,F1,2.2272359847052776
0.08600000000000001,0.8000000000000003,CC,5.8829578418981825
0.08600000000000001,0.8100000000000003,F1,2.2236172558931457
0.08600000000000001,0.8100000000000003,CC,5.874274459286589
0.08600000000000001,0.8200000000000003,F1,2.2201841029175284
0.08600000000000001,0.8200000000000003,CC,5.866036378347381
0.08600000000000001,0.8300000000000003,F1,2.216936525778433
0.08600000000000001,0.8300000000000003,CC,5.858243599080566
0.08600000000000001,0.8400000000000003,F1,2.213874524475859
0.08600000000000001,0.8400000000000003,CC,5.850896121486144
0.08600000000000001,0.8500000000000003,F1,2.210998099009803
0.08600000000000001,0.8500000000000003,CC,5.843993945564115
0.08600000000000001,0.8600000000000003,F1,2.2083072493802653
0.08600000000000001,0.8600000000000003,CC,5.837537071314465
0.08600000000000001,0.8700000000000003,F1,2.2058019755872493
0.08600000000000001,0.8700000000000003,CC,5.8315254987372
0.08600000000000001,0.8800000000000003,F1,2.203482277630755
0.08600000000000001,0.8800000000000003,CC,5.825959227832328
0.08600000000000001,0.8900000000000003,F1,2.2013481555107752
0.08600000000000001,0.8900000000000003,CC,5.8208382585998635
0.08600000000000001,0.9000000000000004,F1,2.1993996092273207
0.08600000000000001,0.9000000000000004,CC,5.81616259103977
0.08600000000000001,0.9100000000000004,F1,2.1976366387803807
0.08600000000000001,0.9100000000000004,CC,5.811932225152063
0.08600000000000001,0.9200000000000004,F1,2.1960592441699625
0.08600000000000001,0.9200000000000004,CC,5.8081471609367625
0.08600000000000001,0.9300000000000004,F1,2.194667425396066
0.08600000000000001,0.9300000000000004,CC,5.804807398393841
0.08600000000000001,0.9400000000000004,F1,2.1934611824586874
0.08600000000000001,0.9400000000000004,CC,5.801912937523312
0.08600000000000001,0.9500000000000004,F1,2.1924405153578306
0.08600000000000001,0.9500000000000004,CC,5.799463778325169
0.08600000000000001,0.9600000000000004,F1,2.191605424093492
0.08600000000000001,0.9600000000000004,CC,5.797459920799419
0.08600000000000001,0.9700000000000004,F1,2.1909559086656714
0.08600000000000001,0.9700000000000004,CC,5.7959013649460545
0.08600000000000001,0.9800000000000004,F1,2.1904919690743725
0.08600000000000001,0.9800000000000004,CC,5.794788110765083
0.08600000000000001,0.9900000000000004,F1,2.1902136053195917
0.08600000000000001,0.9900000000000004,CC,5.794120158256504
0.08700000000000001,0.5,F1,2.424492677426702
0.08700000000000001,0.5,CC,6.37249113708323
0.08700000000000001,0.51,F1,2.415166780768736
0.08700000000000001,0.51,CC,6.348522883816159
0.08700000000000001,0.52,F1,2.406029286063454
0.08700000000000001,0.52,CC,6.3250388376857885
0.08700000000000001,0.53,F1,2.3970801933108596
0.08700000000000001,0.53,CC,6.30203899869214
0.08700000000000001,0.54,F1,2.3883195025109494
0.08700000000000001,0.54,CC,6.2795233668352
0.08700000000000001,0.55,F1,2.3797472136637268
0.08700000000000001,0.55,CC,6.257491942114974
0.08700000000000001,0.56,F1,2.371363326769192
0.08700000000000001,0.56,CC,6.237224215644119
0.08700000000000001,0.5700000000000001,F1,2.363167841827341
0.08700000000000001,0.5700000000000001,CC,6.217748299915673
0.08700000000000001,0.5800000000000001,F1,2.3551607588381778
0.08700000000000001,0.5800000000000001,CC,6.198720106387896
0.08700000000000001,0.5900000000000001,F1,2.3473420778016987
0.08700000000000001,0.5900000000000001,CC,6.180139635060765
0.08700000000000001,0.6000000000000001,F1,2.3397117987179072
0.08700000000000001,0.6000000000000001,CC,6.162006885934275
0.08700000000000001,0.6100000000000001,F1,2.3322699215868035
0.08700000000000001,0.6100000000000001,CC,6.144321859008453
0.08700000000000001,0.6200000000000001,F1,2.325016446408384
0.08700000000000001,0.6200000000000001,CC,6.127084554283272
0.08700000000000001,0.6300000000000001,F1,2.317951373182648
0.08700000000000001,0.6300000000000001,CC,6.110294971758762
0.08700000000000001,0.6400000000000001,F1,2.311074701909604
0.08700000000000001,0.6400000000000001,CC,6.093953111434889
0.08700000000000001,0.6500000000000001,F1,2.3043864325892436
0.08700000000000001,0.6500000000000001,CC,6.078058973311684
0.08700000000000001,0.6600000000000001,F1,2.2978865652215674
0.08700000000000001,0.6600000000000001,CC,6.0626125573891265
0.08700000000000001,0.6700000000000002,F1,2.291575099806579
0.08700000000000001,0.6700000000000002,CC,6.04761386366722
0.08700000000000001,0.6800000000000002,F1,2.285452036344278
0.08700000000000001,0.6800000000000002,CC,6.0330628921459635
0.08700000000000001,0.6900000000000002,F1,2.2795173748346613
0.08700000000000001,0.6900000000000002,CC,6.018959642825376
0.08700000000000001,0.7000000000000002,F1,2.2737711152777322
0.08700000000000001,0.7000000000000002,CC,6.005304115705428
0.08700000000000001,0.7100000000000002,F1,2.268213257673491
0.08700000000000001,0.7100000000000002,CC,5.992096310786138
0.08700000000000001,0.7200000000000002,F1,2.2628438020219335
0.08700000000000001,0.7200000000000002,CC,5.97933622806751
0.08700000000000001,0.7300000000000002,F1,2.2576627483230602
0.08700000000000001,0.7300000000000002,CC,5.967023867549518
0.08700000000000001,0.7400000000000002,F1,2.2526700965768782
0.08700000000000001,0.7400000000000002,CC,5.955159229232194
0.08700000000000001,0.7500000000000002,F1,2.2478658467833803
0.08700000000000001,0.7500000000000002,CC,5.943742313115514
0.08700000000000001,0.7600000000000002,F1,2.2432499989425665
0.08700000000000001,0.7600000000000002,CC,5.932773119199496
0.08700000000000001,0.7700000000000002,F1,2.2388225530544403
0.08700000000000001,0.7700000000000002,CC,5.922251647484131
0.08700000000000001,0.7800000000000002,F1,2.234583509119002
0.08700000000000001,0.7800000000000002,CC,5.912177897969421
0.08700000000000001,0.7900000000000003,F1,2.2305328671362474
0.08700000000000001,0.7900000000000003,CC,5.9025518706553655
0.08700000000000001,0.8000000000000003,F1,2.2266706271061807
0.08700000000000001,0.8000000000000003,CC,5.893373565541957
0.08700000000000001,0.8100000000000003,F1,2.222996789028798
0.08700000000000001,0.8100000000000003,CC,5.884642982629217
0.08700000000000001,0.8200000000000003,F1,2.219511352904103
0.08700000000000001,0.8200000000000003,CC,5.8763601219171235
0.08700000000000001,0.8300000000000003,F1,2.2162143187320957
0.08700000000000001,0.8300000000000003,CC,5.868524983405678
0.08700000000000001,0.8400000000000003,F1,2.2131056865127725
0.08700000000000001,0.8400000000000003,CC,5.861137567094893
0.08700000000000001,0.8500000000000003,F1,2.210185456246137
0.08700000000000001,0.8500000000000003,CC,5.854197872984756
0.08700000000000001,0.8600000000000003,F1,2.2074536279321855
0.08700000000000001,0.8600000000000003,CC,5.8477059010752725
0.08700000000000001,0.8700000000000003,F1,2.2049102015709217
0.08700000000000001,0.8700000000000003,CC,5.841661651366444
0.08700000000000001,0.8800000000000003,F1,2.2025551771623455
0.08700000000000001,0.8800000000000003,CC,5.836065123858269
0.08700000000000001,0.8900000000000003,F1,2.2003885547064534
0.08700000000000001,0.8900000000000003,CC,5.830916318550749
0.08700000000000001,0.9000000000000004,F1,2.198410334203249
0.08700000000000001,0.9000000000000004,CC,5.82621523544389
0.08700000000000001,0.9100000000000004,F1,2.1966205156527288
0.08700000000000001,0.9100000000000004,CC,5.821961874537671
0.08700000000000001,0.9200000000000004,F1,2.195019099054896
0.08700000000000001,0.9200000000000004,CC,5.818156235832113
0.08700000000000001,0.9300000000000004,F1,2.193606084409751
0.08700000000000001,0.9300000000000004,CC,5.81479831932721
0.08700000000000001,0.9400000000000004,F1,2.1923814717172903
0.08700000000000001,0.9400000000000004,CC,5.811888125022961
0.08700000000000001,0.9500000000000004,F1,2.1913452609775135
0.08700000000000001,0.9500000000000004,CC,5.809425652919366
0.08700000000000001,0.9600000000000004,F1,2.190497452190428
0.08700000000000001,0.9600000000000004,CC,5.807410903016425
0.08700000000000001,0.9700000000000004,F1,2.1898380453560264
0.08700000000000001,0.9700000000000004,CC,5.805843875314132
0.08700000000000001,0.9800000000000004,F1,2.189367040474309
0.08700000000000001,0.9800000000000004,CC,5.8047245698125
0.08700000000000001,0.9900000000000004,F1,2.1890844375452794
0.08700000000000001,0.9900000000000004,CC,5.804052986511515
0.088,0.5,F1,2.4268921528168264
0.088,0.5,CC,6.375025235931819
0.088,0.51,F1,2.417426329234008
0.088,0.51,CC,6.352746286563015
0.088,0.52,F1,2.4081517344104384
0.088,0.52,CC,6.330917416979421
0.088,0.53,F1,2.399068368346118
0.088,0.53,CC,6.309538627181073
0.088,0.54,F1,2.390176231041046
0.088,0.54,CC,6.28860991716795
0.088,0.55,F1,2.3814753224952234
0.088,0.55,CC,6.268131286940051
0.088,0.56,F1,2.3729656427086496
0.088,0.56,CC,6.248102736497387
0.088,0.5700000000000001,F1,2.3646471916813248
0.088,0.5700000000000001,CC,6.228524265839948
0.088,0.5800000000000001,F1,2.356519969413249
0.088,0.5800000000000001,CC,6.20939587496774
0.088,0.5900000000000001,F1,2.348583975904422
0.088,0.5900000000000001,CC,6.190717563880767
0.088,0.6000000000000001,F1,2.3408392111548437
0.088,0.6000000000000001,CC,6.172489332579005
0.088,0.6100000000000001,F1,2.3332856751645146
0.088,0.6100000000000001,CC,6.154711181062478
0.088,0.6200000000000001,F1,2.3259233679334343
0.088,0.6200000000000001,CC,6.137383109331186
0.088,0.6300000000000001,F1,2.318752289461603
0.088,0.6300000000000001,CC,6.1205051173851075
0.088,0.6400000000000001,F1,2.3117724397490207
0.088,0.6400000000000001,CC,6.1040772052242716
0.088,0.6500000000000001,F1,2.3049838187956873
0.088,0.6500000000000001,CC,6.088099372848674
0.088,0.6600000000000001,F1,2.2983864266016027
0.088,0.6600000000000001,CC,6.072571620258273
0.088,0.6700000000000002,F1,2.2919802631667636
0.088,0.6700000000000002,CC,6.057493947453114
0.088,0.6800000000000002,F1,2.285765328491177
0.088,0.6800000000000002,CC,6.042866354433201
0.088,0.6900000000000002,F1,2.2797416225748393
0.088,0.6900000000000002,CC,6.028688841198502
0.088,0.7000000000000002,F1,2.273909145417747
0.088,0.7000000000000002,CC,6.014961407749041
0.088,0.7100000000000002,F1,2.268267897019907
0.088,0.7100000000000002,CC,6.001684054084791
0.088,0.7200000000000002,F1,2.262817877381316
0.088,0.7200000000000002,CC,5.988856780205779
0.088,0.7300000000000002,F1,2.2575590865019706
0.088,0.7300000000000002,CC,5.976479586111996
0.088,0.7400000000000002,F1,2.2524915243818775
0.088,0.7400000000000002,CC,5.964552471803444
0.088,0.7500000000000002,F1,2.2476151910210334
0.088,0.7500000000000002,CC,5.95307543728012
0.088,0.7600000000000002,F1,2.2429300864194346
0.088,0.7600000000000002,CC,5.94204848254202
0.088,0.7700000000000002,F1,2.2384362105770883
0.088,0.7700000000000002,CC,5.931471607589149
0.088,0.7800000000000002,F1,2.2341335634939874
0.088,0.7800000000000002,CC,5.92134481242152
0.088,0.7900000000000003,F1,2.230022145170139
0.088,0.7900000000000003,CC,5.911668097039101
0.088,0.8000000000000003,F1,2.226101955605536
0.088,0.8000000000000003,CC,5.90244146144191
0.088,0.8100000000000003,F1,2.2223729948001854
0.088,0.8100000000000003,CC,5.893664905629951
0.088,0.8200000000000003,F1,2.21883526275408
0.088,0.8200000000000003,CC,5.885338429603223
0.088,0.8300000000000003,F1,2.2154887594672275
0.088,0.8300000000000003,CC,5.877462033361738
0.088,0.8400000000000003,F1,2.21233348493962
0.088,0.8400000000000003,CC,5.870035716905463
0.088,0.8500000000000003,F1,2.2093694391712617
0.088,0.8500000000000003,CC,5.863059480234419
0.088,0.8600000000000003,F1,2.206596622162156
0.088,0.8600000000000003,CC,5.8565333233486
0.088,0.8700000000000003,F1,2.2040150339122953
0.088,0.8700000000000003,CC,5.85045724624802
0.088,0.8800000000000003,F1,2.2016246744216836
0.088,0.8800000000000003,CC,5.844831248932664
0.088,0.8900000000000003,F1,2.1994255436903245
0.088,0.8900000000000003,CC,5.839655331402533
0.088,0.9000000000000004,F1,2.1974176417182107
0.088,0.9000000000000004,CC,5.83492949365764
0.088,0.9100000000000004,F1,2.195600968505346
0.088,0.9100000000000004,CC,5.830653735697972
0.088,0.9200000000000004,F1,2.19397552405173
0.088,0.9200000000000004,CC,5.826828057523528
0.088,0.9300000000000004,F1,2.192541308357363
0.088,0.9300000000000004,CC,5.823452459134316
0.088,0.9400000000000004,F1,2.1912983214222486
0.088,0.9400000000000004,CC,5.8205269405303355
0.088,0.9500000000000004,F1,2.1902465632463795
0.088,0.9500000000000004,CC,5.8180515017115795
0.088,0.9600000000000004,F1,2.1893860338297593
0.088,0.9600000000000004,CC,5.816026142678041
0.088,0.9700000000000004,F1,2.188716733172388
0.088,0.9700000000000004,CC,5.814450863429748
0.088,0.9800000000000004,F1,2.1882386612742657
0.088,0.9800000000000004,CC,5.813325663966673
0.088,0.9900000000000004,F1,2.1879518181353923
0.088,0.9900000000000004,CC,5.812650544288829
0.089,0.5,F1,2.4292895331009134
0.089,0.5,CC,6.385172550693714
0.089,0.51,F1,2.4196837549378465
0.089,0.51,CC,6.362780011763228
0.089,0.52,F1,2.4102720328992824
0.089,0.52,CC,6.340839847356598
0.089,0.53,F1,2.4010543669852282
0.089,0.53,CC,6.3193520574738145
0.089,0.54,F1,2.3920307571956805
0.089,0.54,CC,6.298316642114891
0.089,0.55,F1,2.383201203530639
0.089,0.55,CC,6.277733601279813
0.089,0.56,F1,2.3745657059901006
0.089,0.56,CC,6.2576029349685705
0.089,0.5700000000000001,F1,2.366124264574072
0.089,0.5700000000000001,CC,6.237924643181195
0.089,0.5800000000000001,F1,2.35787687928255
0.089,0.5800000000000001,CC,6.218698725917651
0.089,0.5900000000000001,F1,2.3498235501155342
0.089,0.5900000000000001,CC,6.19992518317796
0.089,0.6000000000000001,F1,2.3419642770730213
0.089,0.6000000000000001,CC,6.181604014962126
0.089,0.6100000000000001,F1,2.3342990601550184
0.089,0.6100000000000001,CC,6.1637352212701195
0.089,0.6200000000000001,F1,2.326827899361522
0.089,0.6200000000000001,CC,6.146318802101977
0.089,0.6300000000000001,F1,2.319550794692532
0.089,0.6300000000000001,CC,6.129354757457683
0.089,0.6400000000000001,F1,2.312467746148048
0.089,0.6400000000000001,CC,6.112843087337222
0.089,0.6500000000000001,F1,2.305578753728067
0.089,0.6500000000000001,CC,6.096783791740627
0.089,0.6600000000000001,F1,2.2988838174325963
0.089,0.6600000000000001,CC,6.081176870667868
0.089,0.6700000000000002,F1,2.292382937261632
0.089,0.6700000000000002,CC,6.066022324118965
0.089,0.6800000000000002,F1,2.2860761132151737
0.089,0.6800000000000002,CC,6.051320152093904
0.089,0.6900000000000002,F1,2.279963345293222
0.089,0.6900000000000002,CC,6.037070354592693
0.089,0.7000000000000002,F1,2.274044633495773
0.089,0.7000000000000002,CC,6.023272931615331
0.089,0.7100000000000002,F1,2.2683199778228342
0.089,0.7100000000000002,CC,6.009927883161826
0.089,0.7200000000000002,F1,2.2627893782744017
0.089,0.7200000000000002,CC,5.997035209232145
0.089,0.7300000000000002,F1,2.2574528348504757
0.089,0.7300000000000002,CC,5.984594909826324
0.089,0.7400000000000002,F1,2.252310347551056
0.089,0.7400000000000002,CC,5.97260698494436
0.089,0.7500000000000002,F1,2.2473619163761427
0.089,0.7500000000000002,CC,5.961071434586227
0.089,0.7600000000000002,F1,2.242607541325736
0.089,0.7600000000000002,CC,5.949988258751954
0.089,0.7700000000000002,F1,2.238047222399832
0.089,0.7700000000000002,CC,5.939357457441524
0.089,0.7800000000000002,F1,2.2336809595984377
0.089,0.7800000000000002,CC,5.929179030654943
0.089,0.7900000000000003,F1,2.22950875292155
0.089,0.7900000000000003,CC,5.919452978392233
0.089,0.8000000000000003,F1,2.2255306023691688
0.089,0.8000000000000003,CC,5.910179300653343
0.089,0.8100000000000003,F1,2.221746507941294
0.089,0.8100000000000003,CC,5.9013579974383035
0.089,0.8200000000000003,F1,2.2181564696379255
0.089,0.8200000000000003,CC,5.89298906874712
0.089,0.8300000000000003,F1,2.2147604874590634
0.089,0.8300000000000003,CC,5.885072514579779
0.089,0.8400000000000003,F1,2.2115585614047077
0.089,0.8400000000000003,CC,5.87760833493628
0.089,0.8500000000000003,F1,2.2085506914748585
0.089,0.8500000000000003,CC,5.870596529816634
0.089,0.8600000000000003,F1,2.2057368776695156
0.089,0.8600000000000003,CC,5.864037099220848
0.089,0.8700000000000003,F1,2.2031171199886757
0.089,0.8700000000000003,CC,5.857930043148894
0.089,0.8800000000000003,F1,2.2006914184323456
0.089,0.8800000000000003,CC,5.852275361600796
0.089,0.8900000000000003,F1,2.198459773000522
0.089,0.8900000000000003,CC,5.847073054576548
0.089,0.9000000000000004,F1,2.1964221836932047
0.089,0.9000000000000004,CC,5.842323122076145
0.089,0.9100000000000004,F1,2.194578650510394
0.089,0.9100000000000004,CC,5.838025564099588
0.089,0.9200000000000004,F1,2.1929291734520895
0.089,0.9200000000000004,CC,5.834180380646881
0.089,0.9300000000000004,F1,2.1914737525182915
0.089,0.9300000000000004,CC,5.830787571718027
0.089,0.9400000000000004,F1,2.190212387709
0.089,0.9400000000000004,CC,5.827847137313022
0.089,0.9500000000000004,F1,2.1891450790242146
0.089,0.9500000000000004,CC,5.825359077431848
0.089,0.9600000000000004,F1,2.188271826463936
0.089,0.9600000000000004,CC,5.823323392074524
0.089,0.9700000000000004,F1,2.1875926300281634
0.089,0.9700000000000004,CC,5.821740081241067
0.089,0.9800000000000004,F1,2.1871074897168974
0.089,0.9800000000000004,CC,5.820609144931442
0.089,0.9900000000000004,F1,2.186816405530138
0.089,0.9900000000000004,CC,5.81993058314567
0.09,0.5,F1,2.4316852870063244
0.09,0.5,CC,6.393941652996851
0.09,0.51,F1,2.4219395327948057
0.09,0.51,CC,6.371438630328516
0.09,0.52,F1,2.4123906625067555
0.09,0.52,CC,6.349390214178719
0.09,0.53,F1,2.4030386761421703
0.09,0.53,CC,6.327796404547492
0.09,0.54,F1,2.3938835737010464
0.09,0.54,CC,6.306657201434799
0.09,0.55,F1,2.384925355183391
0.09,0.55,CC,6.285972604840669
0.09,0.56,F1,2.3761640205892007
0.09,0.56,CC,6.2657426147650845
0.09,0.5700000000000001,F1,2.3675995699184718
0.09,0.5700000000000001,CC,6.245967231208063
0.09,0.5800000000000001,F1,2.3592320031712113
0.09,0.5800000000000001,CC,6.22664645416959
0.09,0.5900000000000001,F1,2.3510613203474158
0.09,0.5900000000000001,CC,6.207780283649676
0.09,0.6000000000000001,F1,2.3430875214470817
0.09,0.6000000000000001,CC,6.189368719648307
0.09,0.6100000000000001,F1,2.335310606470216
0.09,0.6100000000000001,CC,6.171411762165484
0.09,0.6200000000000001,F1,2.3277305754168154
0.09,0.6200000000000001,CC,6.153909411201219
0.09,0.6300000000000001,F1,2.320347428286876
0.09,0.6300000000000001,CC,6.136861666755511
0.09,0.6400000000000001,F1,2.3131611650804054
0.09,0.6400000000000001,CC,6.120268528828344
0.09,0.6500000000000001,F1,2.3061717857973996
0.09,0.6500000000000001,CC,6.104129997419729
0.09,0.6600000000000001,F1,2.299379290437855
0.09,0.6600000000000001,CC,6.088446072529685
0.09,0.6700000000000002,F1,2.2927836790017793
0.09,0.6700000000000002,CC,6.073216754158178
0.09,0.6800000000000002,F1,2.2863849514891683
0.09,0.6800000000000002,CC,6.058442042305234
0.09,0.6900000000000002,F1,2.2801831079000223
0.09,0.6900000000000002,CC,6.044121936970832
0.09,0.7000000000000002,F1,2.2741781482343377
0.09,0.7000000000000002,CC,6.030256438154986
0.09,0.7100000000000002,F1,2.2683700724921216
0.09,0.7100000000000002,CC,6.016845545857699
0.09,0.7200000000000002,F1,2.2627588806733705
0.09,0.7200000000000002,CC,6.003889260078946
0.09,0.7300000000000002,F1,2.2573445727780843
0.09,0.7300000000000002,CC,5.99138758081876
0.09,0.7400000000000002,F1,2.252127148806263
0.09,0.7400000000000002,CC,5.979340508077133
0.09,0.7500000000000002,F1,2.2471066087579032
0.09,0.7500000000000002,CC,5.967748041854044
0.09,0.7600000000000002,F1,2.242282952633012
0.09,0.7600000000000002,CC,5.956610182149511
0.09,0.7700000000000002,F1,2.2376561804315855
0.09,0.7700000000000002,CC,5.945926928963527
0.09,0.7800000000000002,F1,2.233226292153624
0.09,0.7800000000000002,CC,5.935698282296098
0.09,0.7900000000000003,F1,2.2289932877991276
0.09,0.7900000000000003,CC,5.925924242147225
0.09,0.8000000000000003,F1,2.224957167368096
0.09,0.8000000000000003,CC,5.916604808516901
0.09,0.8100000000000003,F1,2.221117930860526
0.09,0.8100000000000003,CC,5.90773998140514
0.09,0.8200000000000003,F1,2.2174755782764244
0.09,0.8200000000000003,CC,5.899329760811916
0.09,0.8300000000000003,F1,2.2140301096157877
0.09,0.8300000000000003,CC,5.891374146737256
0.09,0.8400000000000003,F1,2.210781524878616
0.09,0.8400000000000003,CC,5.88387313918113
0.09,0.8500000000000003,F1,2.2077298240649093
0.09,0.8500000000000003,CC,5.876826738143581
0.09,0.8600000000000003,F1,2.2048750071746674
0.09,0.8600000000000003,CC,5.870234943624574
0.09,0.8700000000000003,F1,2.2022170742078906
0.09,0.8700000000000003,CC,5.864097755624098
0.09,0.8800000000000003,F1,2.1997560251645787
0.09,0.8800000000000003,CC,5.858415174142202
0.09,0.8900000000000003,F1,2.197491860044728
0.09,0.8900000000000003,CC,5.8531871991788655
0.09,0.9000000000000004,F1,2.195424578848346
0.09,0.9000000000000004,CC,5.848413830734053
0.09,0.9100000000000004,F1,2.193554181575429
0.09,0.9100000000000004,CC,5.84409506880781
0.09,0.9200000000000004,F1,2.191880668225977
0.09,0.9200000000000004,CC,5.8402309134001165
0.09,0.9300000000000004,F1,2.19040403879999
0.09,0.9300000000000004,CC,5.836821364510964
0.09,0.9400000000000004,F1,2.1891242932974677
0.09,0.9400000000000004,CC,5.833866422140392
0.09,0.9500000000000004,F1,2.1880414317184105
0.09,0.9500000000000004,CC,5.831366086288348
0.09,0.9600000000000004,F1,2.187155454062818
0.09,0.9600000000000004,CC,5.8293203569548595
0.09,0.9700000000000004,F1,2.186466360330691
0.09,0.9700000000000004,CC,5.82772923413992
0.09,0.9800000000000004,F1,2.1859741505220285
0.09,0.9800000000000004,CC,5.826592717843546
0.09,0.9900000000000004,F1,2.185678824636831
0.09,0.9900000000000004,CC,5.825910808065721
0.091,0.5,F1,2.4340798591940214
0.091,0.5,CC,6.401350332075083
0.091,0.51,F1,2.424194113335382
0.091,0.51,CC,6.378739926228008
0.091,0.52,F1,2.4145080795142917
0.091,0.52,CC,6.356586296256637
0.091,0.53,F1,2.4050217577307507
0.091,0.53,CC,6.3348894421609465
0.091,0.54,F1,2.3957351479847553
0.091,0.54,CC,6.3136493639409785
0.091,0.55,F1,2.386648250276309
0.091,0.55,CC,6.292866061596694
0.091,0.56,F1,2.377761064605412
0.091,0.56,CC,6.272539535128104
0.091,0.5700000000000001,F1,2.369073590972061
0.091,0.5700000000000001,CC,6.252669784535218
0.091,0.5800000000000001,F1,2.3605858293762623
0.091,0.5800000000000001,CC,6.23325680981803
0.091,0.5900000000000001,F1,2.3522977798180094
0.091,0.5900000000000001,CC,6.214300610976547
0.091,0.6000000000000001,F1,2.344209442297302
0.091,0.6000000000000001,CC,6.195801188010762
0.091,0.6100000000000001,F1,2.3363208168141476
0.091,0.6100000000000001,CC,6.177758540920664
0.091,0.6200000000000001,F1,2.3286319033685388
0.091,0.6200000000000001,CC,6.16017266970627
0.091,0.6300000000000001,F1,2.321142701960479
0.091,0.6300000000000001,CC,6.143043574367571
0.091,0.6400000000000001,F1,2.3138532125899687
0.091,0.6400000000000001,CC,6.126371254904573
0.091,0.6500000000000001,F1,2.306763435257004
0.091,0.6500000000000001,CC,6.11015571131729
0.091,0.6600000000000001,F1,2.2998733699615883
0.091,0.6600000000000001,CC,6.094396943605684
0.091,0.6700000000000002,F1,2.293183016703722
